CLAVE_ENTIDAD,ENTIDAD,CLAVE_MUNICIPIO,MUNICIPIO,CLUES,NOMBRE_CLUES,MES,ANIO,ADL02,ADL03,ADL05,ADL06,ADL08,ADL09,ADL11,ADL12,ADL14,ADL15,ADL17,ADL18,ADM02,ADM03,ADM05,ADM06,ADM08,ADM09,ADM11,ADM12,ADM14,ADM15,ADM17,ADM18,ADM19,ADM20,ADM21,ADM22,ADM23,AEC02,AEC03,AEC05,AEC06,AEC08,AEC09,AEC11,AEC12,AEC14,AEC15,AEC17,AEC18,AHA02,AHA03,AHA05,AHA06,AHA08,AHA09,AHA11,AHA12,AHA14,AHA15,AHA17,AHA18,AOB02,AOB03,AOB05,AOB06,AOB08,AOB09,AOB11,AOB12,AOB14,AOB15,AOB17,AOB18,FRS01,FRS02,FRS03,FRS04,HBA01,HBA02,HBA03,PDM02,PDM03,PMA01,PMA02,RUN01
12,GUERRERO,1,ACAPULCO DE JUÁREZ,GRSSA000063,U-01 COL.JARDIN PALMAS III,9,2023,NULL,NULL,NULL,NULL,21,11,NULL,2,4,1,NULL,1,NULL,NULL,NULL,NULL,22,11,1,2,5,2,NULL,1,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15,9,NULL,2,4,1,NULL,2,NULL,NULL,NULL,NULL,13,13,NULL,4,12,11,NULL,4,NULL,NULL,NULL,NULL,16,8,1,1,6,5,NULL,1,4,4,NULL,1,19,5,7,8,1,3,NULL,NULL
12,GUERRERO,1,ACAPULCO DE JUÁREZ,GRSSA000063,U-01 COL.JARDIN PALMAS III,10,2023,NULL,NULL,NULL,NULL,19,10,NULL,3,4,NULL,NULL,1,NULL,NULL,NULL,NULL,21,11,1,2,4,4,NULL,NULL,3,1,NULL,1,1,NULL,NULL,NULL,NULL,13,8,NULL,3,3,2,NULL,2,NULL,NULL,NULL,NULL,12,12,NULL,5,11,8,NULL,5,NULL,NULL,NULL,NULL,14,7,1,2,5,4,NULL,2,1,2,NULL,NULL,6,2,NULL,2,NULL,NULL,NULL,NULL
12,GUERRERO,1,ACAPULCO DE JUÁREZ,GRSSA000063,U-01 COL.JARDIN PALMAS III,11,2023,NULL,NULL,NULL,NULL,18,8,NULL,2,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,8,1,2,4,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,5,NULL,2,3,2,NULL,1,NULL,NULL,NULL,NULL,11,7,NULL,4,10,5,NULL,4,NULL,NULL,NULL,NULL,14,5,1,1,5,3,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12,GUERRERO,1,ACAPULCO DE JUÁREZ,GRSSA000063,U-01 COL.JARDIN PALMAS III,12,2023,NULL,NULL,NULL,NULL,6,4,1,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,4,NULL,2,1,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,2,1,2,1,2,1,1,NULL,NULL,NULL,NULL,3,4,1,3,3,2,1,3,NULL,NULL,NULL,NULL,5,2,1,1,2,2,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12,GUERRERO,1,ACAPULCO DE JUÁREZ,GRSSA000075,U-01 COL. LA LAJA,1,2023,NULL,NULL,NULL,NULL,8,1,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,19,8,8,3,6,5,2,1,2,2,1,NULL,1,NULL,NULL,NULL,NULL,8,3,2,2,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,10,5,5,2,8,5,5,2,NULL,NULL,NULL,NULL,11,2,2,2,2,NULL,1,1,2,1,1,NULL,NULL,NULL,NULL,14,NULL,NULL,NULL,NULL
12,GUERRERO,1,ACAPULCO DE JUÁREZ,GRSSA000075,U-01 COL. LA LAJA,2,2023,NULL,NULL,NULL,NULL,10,2,2,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,21,10,8,5,7,4,2,2,4,1,NULL,1,3,NULL,NULL,NULL,NULL,9,5,2,4,NULL,1,1,NULL,NULL,NULL,NULL,NULL,12,7,4,6,7,7,3,5,NULL,NULL,NULL,1,14,3,2,4,2,1,1,1,3,3,1,1,NULL,NULL,NULL,19,NULL,NULL,NULL,NULL
12,GUERRERO,1,ACAPULCO DE JUÁREZ,GRSSA000075,U-01 COL. LA LAJA,3,2023,NULL,NULL,NULL,NULL,10,2,1,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,23,9,7,4,6,4,2,3,6,2,1,1,6,NULL,NULL,NULL,NULL,11,3,1,4,NULL,1,1,1,NULL,NULL,NULL,NULL,14,6,4,6,7,5,3,4,NULL,NULL,NULL,NULL,16,1,1,4,1,1,1,1,4,3,2,NULL,NULL,NULL,NULL,23,NULL,NULL,NULL,NULL
12,GUERRERO,1,ACAPULCO DE JUÁREZ,GRSSA000075,U-01 COL. LA LAJA,4,2023,NULL,NULL,NULL,NULL,10,2,1,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,21,11,8,4,5,6,2,3,1,NULL,1,1,2,NULL,NULL,NULL,NULL,10,4,1,4,1,2,1,1,NULL,NULL,NULL,NULL,12,8,4,6,8,5,3,4,NULL,NULL,NULL,NULL,15,2,1,4,NULL,2,1,1,NULL,NULL,3,NULL,NULL,NULL,NULL,17,NULL,NULL,NULL,NULL
12,GUERRERO,1,ACAPULCO DE JUÁREZ,GRSSA000075,U-01 COL. LA LAJA,5,2023,NULL,NULL,NULL,NULL,9,2,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,19,10,8,3,3,4,3,1,5,2,1,1,2,NULL,NULL,NULL,NULL,9,3,1,3,3,1,1,NULL,NULL,NULL,NULL,NULL,12,7,3,4,9,5,2,3,NULL,NULL,NULL,NULL,13,1,1,3,3,1,1,1,4,3,1,NULL,2,NULL,1,21,NULL,NULL,NULL,NULL
12,GUERRERO,1,ACAPULCO DE JUÁREZ,GRSSA000075,U-01 COL. LA LAJA,6,2023,NULL,NULL,NULL,NULL,9,2,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,21,10,9,2,5,3,3,1,5,1,2,1,4,NULL,NULL,NULL,NULL,9,3,1,2,3,1,1,1,NULL,NULL,NULL,NULL,12,6,3,2,11,3,2,1,NULL,NULL,NULL,NULL,14,1,1,2,4,1,1,1,4,2,1,1,1,NULL,NULL,21,NULL,NULL,NULL,NULL
12,GUERRERO,1,ACAPULCO DE JUÁREZ,GRSSA000075,U-01 COL. LA LAJA,7,2023,NULL,NULL,NULL,NULL,8,2,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,10,9,2,5,3,2,1,2,1,2,NULL,1,NULL,NULL,NULL,NULL,9,4,1,2,1,2,NULL,1,NULL,NULL,NULL,NULL,15,6,3,2,12,5,3,1,NULL,NULL,NULL,NULL,14,2,2,3,2,2,2,1,1,NULL,1,NULL,1,NULL,NULL,6,NULL,NULL,NULL,NULL
12,GUERRERO,1,ACAPULCO DE JUÁREZ,GRSSA000075,U-01 COL. LA LAJA,8,2023,NULL,NULL,NULL,NULL,9,2,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,21,10,11,3,3,4,3,3,6,1,4,1,4,NULL,NULL,NULL,NULL,9,4,1,3,2,3,NULL,3,NULL,NULL,NULL,NULL,15,6,4,4,12,5,3,3,NULL,NULL,NULL,NULL,14,2,2,4,2,2,2,2,3,2,4,NULL,1,NULL,NULL,26,NULL,NULL,NULL,NULL
12,GUERRERO,1,ACAPULCO DE JUÁREZ,GRSSA000075,U-01 COL. LA LAJA,9,2023,NULL,NULL,NULL,NULL,10,2,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,23,9,10,3,4,5,4,2,3,2,2,NULL,4,NULL,NULL,NULL,NULL,11,4,1,3,2,3,1,1,NULL,NULL,NULL,NULL,16,5,3,4,12,5,2,3,NULL,NULL,NULL,NULL,15,2,2,4,3,2,2,1,2,1,1,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12,GUERRERO,1,ACAPULCO DE JUÁREZ,GRSSA000075,U-01 COL. LA LAJA,10,2023,NULL,NULL,NULL,NULL,8,1,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,19,8,10,3,3,5,4,1,3,1,NULL,1,2,NULL,NULL,NULL,NULL,9,3,1,3,2,3,1,NULL,NULL,NULL,NULL,NULL,14,4,2,4,11,4,1,3,NULL,NULL,NULL,NULL,13,2,2,4,2,2,2,1,2,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12,GUERRERO,1,ACAPULCO DE JUÁREZ,GRSSA000075,U-01 COL. LA LAJA,11,2023,NULL,NULL,NULL,NULL,5,1,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,6,6,3,3,4,3,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,3,1,3,2,3,1,NULL,NULL,NULL,NULL,NULL,12,4,1,4,10,4,1,3,NULL,NULL,NULL,NULL,7,2,2,4,2,2,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12,GUERRERO,1,ACAPULCO DE JUÁREZ,GRSSA000075,U-01 COL. LA LAJA,12,2023,NULL,NULL,NULL,NULL,4,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,2,3,2,1,2,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,1,NULL,2,2,1,NULL,NULL,NULL,NULL,NULL,NULL,8,1,1,2,8,1,1,1,NULL,NULL,NULL,NULL,6,1,NULL,3,3,1,NULL,1,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12,GUERRERO,1,ACAPULCO DE JUÁREZ,GRSSA000080,U-01 COL. SANTA CECILIA,1,2023,NULL,NULL,NULL,NULL,3,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,4,5,2,1,1,3,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,4,1,1,NULL,3,1,1,NULL,NULL,NULL,NULL,2,6,1,3,2,6,1,2,NULL,NULL,NULL,NULL,1,3,1,1,1,NULL,1,NULL,2,1,1,NULL,1,NULL,1,4,NULL,NULL,NULL,NULL
12,GUERRERO,1,ACAPULCO DE JUÁREZ,GRSSA000080,U-01 COL. SANTA CECILIA,2,2023,NULL,NULL,NULL,NULL,3,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,5,2,1,2,3,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,4,1,1,NULL,2,1,1,NULL,NULL,NULL,NULL,3,6,1,3,3,6,1,2,NULL,NULL,NULL,NULL,2,3,1,1,1,NULL,1,NULL,NULL,1,1,NULL,2,1,1,4,1,NULL,NULL,NULL
12,GUERRERO,1,ACAPULCO DE JUÁREZ,GRSSA000080,U-01 COL. SANTA CECILIA,3,2023,1,NULL,NULL,NULL,5,4,2,1,NULL,NULL,NULL,NULL,NULL,1,1,NULL,6,6,4,2,3,1,1,2,1,NULL,1,NULL,NULL,NULL,1,1,NULL,4,5,2,2,NULL,NULL,1,2,NULL,NULL,1,NULL,6,6,2,4,5,5,1,3,NULL,NULL,1,NULL,4,4,2,2,1,NULL,1,1,1,NULL,1,NULL,2,1,NULL,10,NULL,NULL,NULL,NULL
12,GUERRERO,1,ACAPULCO DE JUÁREZ,GRSSA000080,U-01 COL. SANTA CECILIA,4,2023,NULL,NULL,NULL,NULL,4,3,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,5,4,2,3,2,1,2,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,4,4,2,2,NULL,1,1,2,NULL,NULL,NULL,NULL,6,5,2,4,4,4,1,3,NULL,NULL,NULL,NULL,4,4,2,2,1,NULL,1,1,1,NULL,NULL,NULL,2,1,NULL,4,NULL,NULL,NULL,NULL
12,GUERRERO,1,ACAPULCO DE JUÁREZ,GRSSA000080,U-01 COL. SANTA CECILIA,5,2023,NULL,NULL,NULL,NULL,5,3,3,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,5,4,2,2,1,1,2,1,NULL,1,NULL,1,NULL,NULL,NULL,NULL,4,4,3,2,1,1,1,1,NULL,NULL,NULL,NULL,6,5,2,4,5,4,1,2,NULL,NULL,NULL,NULL,3,4,3,2,1,NULL,1,1,2,NULL,NULL,NULL,4,3,1,NULL,1,2,NULL,NULL
12,GUERRERO,1,ACAPULCO DE JUÁREZ,GRSSA000080,U-01 COL. SANTA CECILIA,6,2023,NULL,1,NULL,NULL,5,3,3,1,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,5,4,3,2,1,2,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,3,2,2,1,1,1,1,NULL,NULL,NULL,NULL,4,5,1,4,4,3,1,3,NULL,NULL,NULL,NULL,2,3,2,2,NULL,NULL,1,1,2,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL
12,GUERRERO,1,ACAPULCO DE JUÁREZ,GRSSA000080,U-01 COL. SANTA CECILIA,7,2023,NULL,NULL,NULL,NULL,4,3,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,4,2,2,1,2,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,3,2,2,1,1,1,1,NULL,NULL,NULL,NULL,4,5,1,4,4,4,1,4,NULL,NULL,NULL,NULL,1,3,2,2,NULL,NULL,1,1,2,NULL,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL,NULL
12,GUERRERO,1,ACAPULCO DE JUÁREZ,GRSSA000080,U-01 COL. SANTA CECILIA,8,2023,NULL,NULL,NULL,NULL,4,4,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,6,2,2,2,1,1,1,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,5,2,2,1,NULL,1,1,NULL,NULL,NULL,NULL,4,7,1,4,4,5,1,4,NULL,NULL,NULL,NULL,1,5,2,2,NULL,NULL,1,1,2,NULL,NULL,NULL,2,1,NULL,7,NULL,NULL,NULL,NULL
12,GUERRERO,1,ACAPULCO DE JUÁREZ,GRSSA000080,U-01 COL. SANTA CECILIA,9,2023,NULL,NULL,NULL,NULL,6,4,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,6,3,1,1,2,1,NULL,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,5,3,1,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,7,7,3,2,5,6,2,2,NULL,NULL,NULL,NULL,4,5,2,1,2,NULL,1,NULL,2,NULL,1,NULL,1,1,NULL,6,NULL,NULL,NULL,NULL
12,GUERRERO,1,ACAPULCO DE JUÁREZ,GRSSA000080,U-01 COL. SANTA CECILIA,10,2023,NULL,NULL,NULL,NULL,6,4,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,6,2,1,1,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,5,2,1,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,6,7,3,2,4,6,2,2,NULL,NULL,NULL,NULL,4,5,1,1,2,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12,GUERRERO,1,ACAPULCO DE JUÁREZ,GRSSA000080,U-01 COL. SANTA CECILIA,11,2023,NULL,NULL,NULL,NULL,4,2,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,5,2,1,NULL,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,4,2,1,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,6,5,3,2,4,4,2,2,NULL,NULL,NULL,NULL,4,4,1,1,2,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12,GUERRERO,1,ACAPULCO DE JUÁREZ,GRSSA000080,U-01 COL. SANTA CECILIA,12,2023,NULL,NULL,NULL,NULL,4,2,3,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,4,3,NULL,NULL,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,3,2,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,4,4,3,1,3,4,1,1,NULL,NULL,NULL,NULL,2,3,2,NULL,1,NULL,1,NULL,NULL,NULL,NULL,NULL,1,1,NULL,4,NULL,NULL,NULL,NULL
12,GUERRERO,1,ACAPULCO DE JUÁREZ,GRSSA000092,U-01 COL. BENITO JUÁREZ,1,2023,NULL,NULL,NULL,NULL,NULL,2,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,4,1,2,NULL,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,8,NULL,1,2,8,NULL,1,1,NULL,NULL,NULL,3,1,NULL,NULL,1,NULL,NULL,NULL,NULL,1,NULL,1,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL
12,GUERRERO,1,ACAPULCO DE JUÁREZ,GRSSA000092,U-01 COL. BENITO JUÁREZ,2,2023,NULL,NULL,NULL,NULL,2,3,NULL,1,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,2,5,1,2,NULL,1,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,6,NULL,2,1,6,NULL,2,NULL,NULL,NULL,NULL,6,NULL,NULL,NULL,2,NULL,NULL,NULL,1,2,NULL,2,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL
12,GUERRERO,1,ACAPULCO DE JUÁREZ,GRSSA000092,U-01 COL. BENITO JUÁREZ,3,2023,NULL,NULL,NULL,NULL,3,4,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,5,1,2,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,6,NULL,2,NULL,6,NULL,2,NULL,NULL,NULL,NULL,6,1,NULL,NULL,2,NULL,NULL,NULL,1,2,NULL,1,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL
12,GUERRERO,1,ACAPULCO DE JUÁREZ,GRSSA000092,U-01 COL. BENITO JUÁREZ,4,2023,NULL,NULL,NULL,NULL,3,3,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,3,1,2,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,6,NULL,2,NULL,6,NULL,2,NULL,NULL,NULL,NULL,5,1,NULL,NULL,1,NULL,NULL,NULL,1,NULL,NULL,1,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL
12,GUERRERO,1,ACAPULCO DE JUÁREZ,GRSSA000092,U-01 COL. BENITO JUÁREZ,5,2023,NULL,NULL,NULL,NULL,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,2,1,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,4,NULL,1,1,4,NULL,1,NULL,NULL,NULL,NULL,2,1,NULL,NULL,1,NULL,NULL,NULL,1,NULL,NULL,1,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL
12,GUERRERO,1,ACAPULCO DE JUÁREZ,GRSSA000092,U-01 COL. BENITO JUÁREZ,6,2023,NULL,NULL,NULL,NULL,2,3,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,5,1,2,NULL,2,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,3,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,3,8,NULL,1,2,7,NULL,1,NULL,NULL,NULL,NULL,5,1,NULL,NULL,2,1,NULL,NULL,1,3,NULL,1,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL
12,GUERRERO,1,ACAPULCO DE JUÁREZ,GRSSA000092,U-01 COL. BENITO JUÁREZ,7,2023,NULL,NULL,NULL,NULL,2,3,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,5,4,2,NULL,1,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,7,NULL,2,3,6,NULL,2,NULL,NULL,NULL,NULL,4,1,1,NULL,2,1,NULL,NULL,1,4,1,NULL,NULL,NULL,NULL,11,NULL,NULL,NULL,NULL
12,GUERRERO,1,ACAPULCO DE JUÁREZ,GRSSA000092,U-01 COL. BENITO JUÁREZ,8,2023,NULL,NULL,NULL,NULL,2,4,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,6,5,2,NULL,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,3,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,7,1,2,4,6,NULL,2,NULL,NULL,NULL,NULL,4,1,2,NULL,3,1,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL
12,GUERRERO,1,ACAPULCO DE JUÁREZ,GRSSA000092,U-01 COL. BENITO JUÁREZ,9,2023,NULL,NULL,NULL,NULL,2,4,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,6,4,2,1,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,3,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,6,1,2,3,5,NULL,2,NULL,NULL,NULL,NULL,4,1,2,NULL,3,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12,GUERRERO,1,ACAPULCO DE JUÁREZ,GRSSA000092,U-01 COL. BENITO JUÁREZ,10,2023,NULL,NULL,NULL,NULL,2,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,6,4,1,1,2,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,1,3,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,8,1,2,4,7,NULL,2,NULL,NULL,NULL,NULL,4,1,2,NULL,3,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12,GUERRERO,1,ACAPULCO DE JUÁREZ,GRSSA000092,U-01 COL. BENITO JUÁREZ,11,2023,NULL,NULL,NULL,NULL,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,4,3,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,7,NULL,1,3,6,NULL,1,NULL,NULL,NULL,NULL,2,1,1,NULL,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12,GUERRERO,1,ACAPULCO DE JUÁREZ,GRSSA000092,U-01 COL. BENITO JUÁREZ,12,2023,NULL,NULL,NULL,NULL,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,4,1,1,NULL,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,4,7,NULL,1,4,7,NULL,1,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12,GUERRERO,1,ACAPULCO DE JUÁREZ,GRSSA000104,U-01 COL.CUMBRES DE FIGUEROA,1,2023,NULL,NULL,NULL,NULL,15,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,21,8,7,5,7,4,1,3,3,4,2,1,3,NULL,NULL,NULL,NULL,9,1,2,NULL,2,1,NULL,NULL,1,NULL,NULL,1,13,9,4,6,9,7,3,5,NULL,NULL,NULL,NULL,13,2,5,NULL,2,NULL,3,NULL,4,2,2,2,9,3,9,11,NULL,NULL,NULL,NULL
12,GUERRERO,1,ACAPULCO DE JUÁREZ,GRSSA000104,U-01 COL.CUMBRES DE FIGUEROA,2,2023,1,1,2,1,16,6,4,2,1,NULL,NULL,NULL,1,NULL,NULL,1,26,9,12,7,10,4,2,NULL,NULL,NULL,1,NULL,NULL,1,1,1,1,10,3,3,1,4,1,1,NULL,NULL,NULL,NULL,NULL,12,9,6,6,8,8,4,6,NULL,NULL,NULL,NULL,15,4,6,NULL,4,NULL,3,NULL,6,3,4,4,14,6,1,10,NULL,NULL,NULL,NULL
12,GUERRERO,1,ACAPULCO DE JUÁREZ,GRSSA000104,U-01 COL.CUMBRES DE FIGUEROA,3,2023,NULL,NULL,NULL,NULL,16,5,4,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,25,9,11,6,10,4,2,NULL,3,1,3,1,1,NULL,NULL,NULL,NULL,10,3,3,1,4,1,1,NULL,NULL,NULL,NULL,NULL,10,7,6,5,6,6,4,5,NULL,NULL,NULL,NULL,14,3,5,NULL,4,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12,GUERRERO,1,ACAPULCO DE JUÁREZ,GRSSA000104,U-01 COL.CUMBRES DE FIGUEROA,4,2023,NULL,NULL,NULL,NULL,17,7,4,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,24,10,12,7,9,3,1,NULL,1,2,3,1,NULL,NULL,NULL,NULL,NULL,11,4,3,1,3,1,NULL,NULL,1,NULL,NULL,NULL,12,7,6,5,9,5,4,5,NULL,NULL,NULL,NULL,15,4,7,NULL,3,1,1,NULL,3,1,NULL,3,6,2,NULL,NULL,NULL,NULL,NULL,NULL
12,GUERRERO,1,ACAPULCO DE JUÁREZ,GRSSA000104,U-01 COL.CUMBRES DE FIGUEROA,5,2023,NULL,NULL,NULL,NULL,17,7,2,2,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,24,9,8,7,9,3,1,NULL,3,2,2,1,1,1,NULL,NULL,NULL,12,4,2,2,3,1,1,NULL,1,NULL,NULL,NULL,13,7,4,7,11,6,4,7,1,NULL,NULL,NULL,14,3,5,2,4,1,2,NULL,1,1,1,3,6,3,NULL,NULL,NULL,NULL,NULL,NULL
